startTime,time,1INCH,AAVE,AGLD,ALCX,ALGO,ALICE,ALPHA,AMPL,APE,ASD,ATLAS,ATOM,AUDIO,AVAX,AXS,BADGER,BAL,BAND,BAT,BCH,BIT,BNB,BNT,BOBA,BRZ,BTC,BTT,C98,CEL,CHR,CHZ,CLV,COMP,CREAM,CRO,CRV,CVC,CVX,DAWN,DENT,DODO,DOGE,DOT,DYDX,EDEN,ENJ,ENS,ETH,ETHW,FIDA,FTM,FTT,FXS,GAL,GALA,GMT,GRT,GST,HNT,HOLY,HT,IMX,KBTT,KNC,KSHIB,KSOS,LDO,LEO,LINA,LINK,LOOKS,LRC,LTC,MANA,MAPS,MATIC,MEDIA,MKR,MNGO,MOB,MTL,NEAR,OKB,OMG,OXY,PAXG,PEOPLE,PERP,POLIS,PROM,PUNDIX,RAY,REEF,REN,RNDR,RSR,SAND,SECO,SHIB,SKL,SLP,SNX,SOL,SOS,SPELL,SRM,STEP,STG,STMX,STORJ,SUSHI,SXP,TLM,TOMO,TONCOIN,TRU,TRX,TRYB,UNI,WAVES,XAUT,XRP,YFI,YFII,ZRX
2021-02-19T05:00:00+00:00,1.61E+12,4.6235,425.14,0,0,0,0,1.56335,1.1615,0,0.4395,0,0,0.4363,0,0,51.53,45.275,17.764,0.604175,687.7,0,242.925,0,0,0,51106,0,0,5.6635,0,0.060271,0,448.7,179.35,0,2.6992,0,0,0,0,0,0.056681,0,0,0,0,0,,0,1.03325,0,28.363,0,0,0,0,2.16305,0,4.2385,5.2679,18.744,0,0,2.1298,0,0,0,1.4814,0.068835,31.7465,0,0,223.38,0,0.6997,0.122894,0,2520.5,0,4.5175,0,0,11.767,6.2315,0,1788.9,0,6.51,0,0,0,0,0,1.1382,0,0.057975,0,3.1071,0,0,0,22.234,8.57,0,0,3.756,0,0,0,0,15.0136,3.1495,0,1.9961,0,0.480175,0.05662,0.14225,20.51,12.016,1781.9,0.525475,42585,3187.75,0
2021-02-19T06:00:00+00:00,1.61E+12,4.6723,426.22,0,0,0,0,1.5864,1.186,0,0.41967,0,0,0.4458,0,0,51.985,44.9425,18.715,0.6064,695.025,0,271.545,0,0,0,51473,0,0,5.6575,0,0.057236,0,448.16,179.75,0,2.691,0,0,0,0,0,0.055888,0,0,0,0,0,1918,0,1.03901,0,29.991,0,0,0,0,2.1569,0,4.2554,5.4125,19.1585,0,0,2.15,0,0,0,1.4822,0.066915,31.873,0,0,225.6,0,0.7,0.1227,0,2524.5,0,4.413,0,0,12.295,6.296,0,1795,0,6.537,0,0,0,0,0,1.1579,0,0.058825,0,3.0737,0,0,0,22.3,8.6275,0,0,3.768,0,0,0,0,15.2143,3.119,0,1.99835,0,0.498175,0.05978,0.14206,20.388,12.516,1781.8,0.5277,42630,3203.25,0
2021-02-19T07:00:00+00:00,1.61E+12,4.7021,431.05,0,0,0,0,1.56435,1.2073,0,0.42721,0,0,0.45245,0,0,52.79,44.555,18.182,0.6263,711.775,0,250.744,0,0,0,51676,0,0,5.676,0,0.053996,0,454.09,178.7,0,2.72595,0,0,0,0,0,0.055989,0,0,0,0,0,1926.1,0,1.07315,0,28.34,0,0,0,0,2.2246,0,4.2935,5.4317,18.828,0,0,2.1643,0,0,0,1.4702,0.06775,32.4385,0,0,233.08,0,0.7075,0.1218,0,2519.5,0,4.4295,0,0,11.9835,6.4205,0,1794.9,0,6.642,0,0,0,0,0,1.2068,0,0.060355,0,3.1974,0,0,0,22.611,9.285,0,0,3.857,0,0,0,0,15.1131,3.464,0,2.0513,0,0.502475,0.0603225,0.14226,20.571,12.614,1782,0.533925,42990,3212.75,0
2021-02-19T08:00:00+00:00,1.61E+12,4.7064,438.6,0,0,0,0,1.5643,1.1828,0,0.43513,0,0,0.47195,0,0,52.06,44.65,18.238,0.629675,715.125,0,261.057,0,0,0,51708,0,0,5.5815,0,0.054451,0,453.75,183.4,0,2.74675,0,0,0,0,0,0.0562575,0,0,0,0,0,1921.6,0,1.08096,0,28.757,0,0,0,0,2.18345,0,4.3166,5.5057,18.815,0,0,2.1672,0,0,0,1.4736,0.0673,32.588,0,0,231.69,0,0.7096,0.1221,0,2549,0,4.3965,0,0,12.0785,6.4895,0,1794.9,0,6.674,0,0,0,0,0,1.26485,0,0.060665,0,3.2413,0,0,0,22.576,9.49,0,0,3.87,0,0,0,0,14.951,3.39,0,2.0797,0,0.508525,0.0625,0.14226,20.348,12.833,1779.4,0.537675,42890,3221.25,0
2021-02-19T09:00:00+00:00,1.61E+12,4.6861,432.83,0,0,0,0,1.57485,1.1798,0,0.44,0,0,0.48165,0,0,52,44.5225,18.069,0.6219,714.55,0,257.551,0,0,0,52194,0,0,5.611,0,0.053083,0,458,182.05,0,2.7288,0,0,0,0,0,0.0560085,0,0,0,0,0,1925.6,0,1.07561,0,28.87,0,0,0,0,2.18895,0,4.3166,5.4739,18.945,0,0,2.1899,0,0,0,1.4745,0.0706,32.609,0,0,232.62,0,0.7146,0.12303,0,2555,0,4.49,0,0,12.4935,6.4555,0,1794.9,0,6.672,0,0,0,0,0,1.223,0,0.0608,0,3.2857,0,0,0,22.3405,9.44,0,0,3.827,0,0,0,0,15.1626,3.4605,0,2.07495,0,0.488375,0.061455,0.14266,20.528,13.1025,1779.4,0.53615,42815,3168.75,0
2021-02-19T10:00:00+00:00,1.61E+12,4.761,443.62,0,0,0,0,1.58185,1.1779,0,0.44047,0,0,0.474,0,0,52.555,44.71,17.989,0.623775,715.8,0,252.04,0,0,0,52661,0,0,5.61,0,0.054298,0,461.63,179.15,0,2.75945,0,0,0,0,0,0.0558,0,0,0,0,0,1936.5,0,1.10224,0,28.763,0,0,0,0,2.2069,0,4.3147,5.5055,18.567,0,0,2.1814,0,0,0,1.4745,0.070875,33.726,0,0,234.07,0,0.7132,0.124294,0,2577,0,4.4535,0,0,12.291,6.535,0,1800.8,0,6.759,0,0,0,0,0,1.28325,0,0.060255,0,3.2808,0,0,0,22.604,9.625,0,0,3.848,0,0,0,0,15.4039,3.329,0,2.0663,0,0.483675,0.0614925,0.14246,21.059,12.876,1779.4,0.53965,43490,3200.25,0
2021-02-19T11:00:00+00:00,1.61E+12,4.7002,435.96,0,0,0,0,1.5637,1.1707,0,0.44481,0,0,0.47295,0,0,52.55,45.53,18.254,0.6192,711.7,0,263.999,0,0,0,52663,0,0,5.6235,0,0.055368,0,476.81,177.8,0,2.728,0,0,0,0,0,0.055968,0,0,0,0,0,1933,0,1.11975,0,29.252,0,0,0,0,2.2282,0,4.4242,5.5997,18.6065,0,0,2.1798,0,0,0,1.4745,0.06758,33.975,0,0,231.205,0,0.727,0.123716,0,2588,0,4.5,0,0,12.295,6.5265,0,1791.1,0,6.685,0,0,0,0,0,1.34885,0,0.06163,0,3.3227,0,0,0,22.4,9.71,0,0,3.893,0,0,0,0,15.0452,3.3865,0,2.0823,0,0.48495,0.0611675,0.14247,20.822,12.989,1779.4,0.53525,43490,3240,0
2021-02-19T12:00:00+00:00,1.61E+12,4.7095,437.93,0,0,0,0,1.6072,1.1643,0,0.45359,0,0,0.4704,0,0,52.545,45.76,18.434,0.63475,720.375,0,265.122,0,0,0,52686,0,0,5.598,0,0.055659,0,480.43,177.7,0,2.73085,0,0,0,0,0,0.057142,0,0,0,0,0,1938.5,0,1.1542,0,29.59,0,0,0,0,2.2388,0,4.4201,5.7415,18.8865,0,0,2.242,0,0,0,1.4843,0.06747,34.252,0,0,232.765,0,0.7305,0.125665,0,2590,0,4.5,0,0,13.345,6.614,0,1789,0,6.676,0,0,0,0,0,1.32115,0,0.06078,0,3.4038,0,0,0,22.8845,9.8475,0,0,4.125,0,0,0,0,15.1709,3.528,0,2.1013,0,0.490875,0.06163,0.14221,20.789,13.0335,1774.5,0.5476,43805,3338,0
2021-02-19T13:00:00+00:00,1.61E+12,4.819,442.11,0,0,0,0,1.66505,1.1628,0,0.459,0,0,0.4691,0,0,52.365,45.1725,18.529,0.623475,729.575,0,265.745,0,0,0,52530,0,0,5.501,0,0.05431,0,475.66,180.2,0,2.73405,0,0,0,0,0,0.056512,0,0,0,0,0,1932.8,0,1.20226,0,29.638,0,0,0,0,2.2553,0,4.5368,5.98,18.9685,0,0,2.2394,0,0,0,1.4843,0.0694,33.959,0,0,231.365,0,0.7385,0.12455,0,2615,0,4.551,0,0,12.9835,6.68,0,1789.1,0,6.694,0,0,0,0,0,1.2989,0,0.06016,0,3.6035,0,0,0,23.142,10.8,0,0,4.287,0,0,0,0,15.0861,3.434,0,2.0811,0,0.484375,0.06111,0.14277,20.571,12.8935,1776.4,0.5614,44910,3506.25,0
2021-02-19T14:00:00+00:00,1.61E+12,4.7433,436.25,0,0,0,0,1.64595,1.1524,0,0.45931,0,0,0.47275,0,0,50.505,44.6125,18.47,0.622,722.275,0,297.346,0,0,0,52772,0,0,5.467,0,0.055206,0,468.38,186.7,0,2.7012,0,0,0,0,0,0.0565,0,0,0,0,0,1927.4,0,1.21502,0,31.349,0,0,0,0,2.21015,0,4.5812,6.1443,19.6,0,0,2.2271,0,0,0,1.4833,0.072185,33.8255,0,0,229.835,0,0.7456,0.122147,0,2571.5,0,4.49,0,0,13.3775,6.6525,0,1790.1,0,6.666,0,0,0,0,0,1.26385,0,0.06017,0,3.6453,0,0,0,22.928,11.15,0,0,4.213,0,0,0,0,15.0569,3.4665,0,2.07855,0,0.47815,0.0610925,0.14293,20.544,12.792,1785.6,0.55725,44680,3528.5,0
2021-02-19T15:00:00+00:00,1.61E+12,4.621,427.63,0,0,0,0,1.61125,1.162,0,0.45151,0,0,0.4747,0,0,47.625,44.3925,17.644,0.6136,714.2,0,322.388,0,0,0,52920,0,0,5.4295,0,0.05433,0,464.76,181.7,0,2.6622,0,0,0,0,0,0.0544155,0,0,0,0,0,1920.8,0,1.22,0,32.221,0,0,0,0,2.1684,0,4.6161,6.3334,20.5,0,0,2.2362,0,0,0,1.4973,0.07263,33.6125,0,0,227.125,0,0.7368,0.1212,0,2556,0,4.465,0,0,14.066,6.5585,0,1780.3,0,6.741,0,0,0,0,0,1.4125,0,0.05846,0,3.8927,0,0,0,22.375,11.2825,0,0,4.569,0,0,0,0,14.8896,3.588,0,2.0336,0,0.46915,0.059555,0.14318,20.211,12.4695,1788.2,0.5444,44185,3474.875,0
2021-02-19T16:00:00+00:00,1.61E+12,4.6299,427.55,0,0,0,0,1.5962,1.1621,0,0.45907,0,0,0.473975,0,0,51.285,43.9125,17.687,0.610675,716.2,0,311.824,0,0,0,53889,0,0,5.775,0,0.053041,0,460.95,179.35,0,2.6495,0,0,0,0,0,0.054519,0,0,0,0,0,1935.3,0,1.23195,0,32.337,0,0,0,0,2.1759,0,4.5936,6.3379,20.578,0,0,2.2069,0,0,0,1.5148,0.070305,34.353,0,0,231.96,0,0.7539,0.1206,0,2553.5,0,4.6,0,0,13.857,6.5155,0,1788.6,0,6.68,0,0,0,0,0,1.459,0,0.05927,0,3.7142,0,0,0,22.3725,10.9575,0,0,4.563,0,0,0,0,14.7501,3.514,0,2.03865,0,0.47915,0.060235,0.14275,20.376,12.436,1788.6,0.549375,44270,3625.5,0
2021-02-19T17:00:00+00:00,1.61E+12,4.634,420.55,0,0,0,0,1.5562,1.1642,0,0.4703,0,0,0.4751,0,0,52.23,43.2,17.437,0.612375,703.75,0,292.857,0,0,0,54347,0,0,5.7645,0,0.05252,0,468.83,177.75,0,2.6224,0,0,0,0,0,0.054419,0,0,0,0,0,1951.7,0,1.26931,0,31.122,0,0,0,0,2.15485,0,4.6072,6.3219,21.5985,0,0,2.1858,0,0,0,1.6468,0.070555,34.3775,0,0,230.945,0,0.7587,0.120322,0,2529,0,4.551,0,0,13.961,6.552,0,1791.3,0,6.631,0,0,0,0,0,1.4179,0,0.05832,0,3.8214,0,0,0,22.1695,11.1525,0,0,4.653,0,0,0,0,14.393,3.449,0,2.03925,0,0.472275,0.0605425,0.1426,20.224,12.4255,1790.7,0.556025,44430,3485,0
2021-02-19T18:00:00+00:00,1.61E+12,4.6601,429,0,0,0,0,1.58215,1.176,0,0.47808,0,0,0.4751,0,0,52.37,43.7225,17.653,0.6164,716.85,0,300,0,0,0,54793,0,0,5.757,0,0.053456,0,472.29,177.55,0,2.69,0,0,0,0,0,0.0550095,0,0,0,0,0,1970,0,1.29347,0,31.775,0,0,0,0,2.17295,0,4.6231,6.5011,22.9,0,0,2.2471,0,0,0,1.6261,0.07,34.9745,0,0,237.35,0,0.764,0.123,0,2569.5,0,4.5055,0,0,14.55,6.552,0,1786.6,0,6.68,0,0,0,0,0,1.50895,0,0.05932,0,3.8577,0,0,0,22.444,11.4075,0,0,4.876,0,0,0,0,14.6126,3.4775,0,2.0894,0,0.4726,0.060545,0.14255,20.273,12.5225,1788.1,0.55925,45260,3497.25,0
2021-02-19T19:00:00+00:00,1.61E+12,4.65,424.08,0,0,0,0,1.57285,1.2187,0,0.48809,0,0,0.47105,0,0,52.205,43.6725,17.66,0.61335,718.75,0,316.212,0,0,0,55370,0,0,5.7935,0,0.052589,0,472,181,0,2.6969,0,0,0,0,0,0.05472,0,0,0,0,0,1974.3,0,1.28974,0,32.84,0,0,0,0,2.1235,0,4.6008,6.5707,22.9275,0,0,2.1858,0,0,0,1.6565,0.074725,35.142,0,0,239.06,0,0.7702,0.122982,0,2567.5,0,4.4455,0,0,14.355,6.5285,0,1783.9,0,6.703,0,0,0,0,0,1.6226,0,0.05899,0,3.9,0,0,0,22.4565,11.405,0,0,4.872,0,0,0,0,14.5337,3.463,0,2.0805,0,0.468725,0.05998,0.14256,20.123,12.533,1785.6,0.555125,44970,3479.25,0
2021-02-19T20:00:00+00:00,1.61E+12,4.5902,420.23,0,0,0,0,1.57765,1.2118,0,0.50551,0,0,0.47385,0,0,51.92,43.5775,17.564,0.60955,712.675,0,325.459,0,0,0,55013,0,0,5.6975,0,0.054818,0,464.06,180.65,0,2.65595,0,0,0,0,0,0.0543,0,0,0,0,0,1960.9,0,1.28839,0,32.818,0,0,0,0,2.1478,0,4.5237,6.514,23,0,0,2.181,0,0,0,1.6591,0.075865,34.2625,0,0,236.135,0,0.7682,0.12039,0,2539,0,4.3995,0,0,14.6455,6.493,0,1793.8,0,6.704,0,0,0,0,0,1.55,0,0.05864,0,3.9,0,0,0,22.124,11.4,0,0,4.712,0,0,0,0,14.4628,3.4505,0,2.06375,0,0.465275,0.05969,0.14237,19.99,12.4,1785.6,0.55465,44495,3404.25,0
2021-02-19T21:00:00+00:00,1.61E+12,4.6297,416.06,0,0,0,0,1.5569,1.2148,0,0.49999,0,0,0.4778,0,0,51.95,44.1275,17.223,0.611,714.175,0,322.857,0,0,0,55344,0,0,5.7145,0,0.057666,0,458.01,181.25,0,2.66685,0,0,0,0,0,0.055156,0,0,0,0,0,1956.5,0,1.28328,0,32.975,0,0,0,0,2.1569,0,4.6291,6.5229,23.594,0,0,2.1854,0,0,0,1.6693,0.08373,34.5365,0,0,239.5,0,0.769,0.123845,0,2547.5,0,4.3665,0,0,14.628,6.4955,0,1806.1,0,6.704,0,0,0,0,0,1.59635,0,0.059975,0,3.9,0,0,0,22.332,11.305,0,0,4.683,0,0,0,0,14.6463,3.3785,0,2.088,0,0.46395,0.060365,0.14236,19.849,12.5205,1785.6,0.567625,44915,3478.5,0
2021-02-19T22:00:00+00:00,1.61E+12,4.5269,410.03,0,0,0,0,1.5568,1.2315,0,0.5132,0,0,0.4681,0,0,52.91,43.7175,17.556,0.6053,717.1,0,333.565,0,0,0,55618,0,0,5.729,0,0.054969,0,455.48,179.25,0,2.61805,0,0,0,0,0,0.054975,0,0,0,0,0,1963.8,0,1.25727,0,33.839,0,0,0,0,2.1231,0,4.5455,6.488,23.6625,0,0,2.1596,0,0,0,1.6881,0.087825,34.472,0,0,237.925,0,0.7604,0.139044,0,2550,0,4.323,0,0,14.811,6.396,0,1805.9,0,6.68,0,0,0,0,0,1.67415,0,0.058865,0,3.8214,0,0,0,22.182,10.9975,0,0,4.629,0,0,0,0,14.2445,3.3,0,2.0627,0,0.46,0.061325,0.14266,19.85,12.5205,1788.1,0.56065,45015,3502.25,0
2021-02-19T23:00:00+00:00,1.61E+12,4.5893,415.12,0,0,0,0,1.5385,1.2506,0,0.51696,0,0,0.46655,0,0,53.305,43.2575,17.414,0.6044,726.35,0,327.85,0,0,0,55449,0,0,5.7105,0,0.054523,0,450.84,175.4,0,2.59855,0,0,0,0,0,0.055075,0,0,0,0,0,1958.4,0,1.29,0,33.798,0,0,0,0,2.13945,0,4.5228,6.5914,24.152,0,0,2.166,0,0,0,1.6934,0.084435,34.709,0,0,239.015,0,0.7775,0.156808,0,2536.5,0,4.33,0,0,15.7595,6.4315,0,1805.9,0,6.616,0,0,0,0,0,1.63,0,0.06,0,3.8571,0,0,0,21.6025,11.0175,0,0,4.873,0,0,0,0,13.9593,3.241,0,2.0723,0,0.4613,0.060615,0.14268,19.534,12.642,1788.1,0.5615,45305,3495.25,0
2021-02-20T00:00:00+00:00,1.61E+12,4.5917,419.77,0,0,0,0,1.5555,1.2536,0,0.51988,0,0,0.4627,0,0,55.125,43.8125,18.129,0.612175,719.5,0,333.216,0,0,0,55937,0,0,5.799,0,0.053063,0,451.71,175.5,0,2.6227,0,0,0,0,0,0.0549265,0,0,0,0,0,1961,0,1.31681,0,34.609,0,0,0,0,2.16975,0,4.5479,6.8259,25.939,0,0,2.1899,0,0,0,1.713,0.077,34.7175,0,0,236.53,0,0.798,0.151861,0,2570,0,4.33,0,0,17.1705,6.5255,0,1806.1,0,6.597,0,0,0,0,0,1.74,0,0.060475,0,3.9862,0,0,0,22.32,11.49,0,0,5.112,0,0,0,0,14.56,3.487,0,2.0921,0,0.4555,0.060645,0.14259,20.052,12.5865,1788.1,0.564225,44720,3524,0
2021-02-20T01:00:00+00:00,1.61E+12,4.5466,411.57,0,0,0,0,1.48705,1.2439,0,0.52063,0,0,0.44605,0,0,55.12,43.5,17.41,0.5999,711.3,0,288.075,0,0,0,56232,0,0,5.7295,0,0.050234,0,440.65,172.85,0,2.59975,0,0,0,0,0,0.053389,0,0,0,0,0,1938.4,0,1.29247,0,33.827,0,0,0,0,2.09185,0,4.4721,6.6036,25.4,0,0,2.1473,0,0,0,1.7322,0.07723,34.182,0,0,235.16,0,0.7953,0.163723,0,2520,0,4.33,0,0,16.042,6.4275,0,1812.2,0,6.709,0,0,0,0,0,1.68275,0,0.05905,0,3.9642,0,0,0,22.53,11.065,0,0,4.823,0,0,0,0,14.9449,3.449,0,1.9954,0,0.452575,0.0585175,0.1426,19.709,12.364,1788.1,0.55715,44080,3419,0
2021-02-20T02:00:00+00:00,1.61E+12,4.5151,424.43,0,0,0,0,1.49095,1.2515,0,0.51231,0,0,0.44755,0,0,56.33,44.2375,17.476,0.6036,720.4,0,289.386,0,0,0,56205,0,0,5.7325,0,0.050089,0,443.96,172.15,0,2.80915,0,0,0,0,0,0.053202,0,0,0,0,0,1954.2,0,1.26616,0,33.38,0,0,0,0,2.11345,0,4.4961,6.4887,23.0345,0,0,2.1461,0,0,0,1.7421,0.078,34.3265,0,0,237.56,0,0.7939,0.166263,0,2525.5,0,4.3605,0,0,14.8095,6.5025,0,1812.2,0,6.743,0,0,0,0,0,1.691,0,0.06071,0,3.8691,0,0,0,23.339,11.0325,0,0,4.704,0,0,0,0,15.49,3.3455,0,2.01215,0,0.442825,0.060615,0.14264,20.817,12.445,1788.1,0.562125,44345,3455.5,0
2021-02-20T03:00:00+00:00,1.61E+12,4.7885,431.15,0,0,0,0,1.545,1.2159,0,0.51478,0,0,0.4496,0,0,58.495,44.655,17.444,0.61315,728.3,0,300.816,0,0,0,56186,0,0,5.713,0,0.051581,0,451.29,172.55,0,2.8468,0,0,0,0,0,0.05406,0,0,0,0,0,1988.2,0,1.30312,0,34.133,0,0,0,0,2.1131,0,4.5182,6.6587,24.095,0,0,2.1853,0,0,0,1.752,0.08322,34.6535,0,0,245.06,0,0.7984,0.173404,0,2558.5,0,4.395,0,0,15.2385,6.5615,0,1812.2,0,6.802,0,0,0,0,0,1.63,0,0.06225,0,3.9,0,0,0,23.532,11.1725,0,0,4.867,0,0,0,0,15.8661,3.385,0,2.0368,0,0.4441,0.0615,0.14267,21.258,12.7085,1800.7,0.564575,44900,3569.75,0
2021-02-20T04:00:00+00:00,1.61E+12,4.7767,425.46,0,0,0,0,1.6023,1.2129,0,0.51484,0,0,0.44905,0,0,59.795,45.3675,17.387,0.606075,725.25,0,287.247,0,0,0,55717,0,0,5.7035,0,0.051507,0,449.92,180.05,0,2.9517,0,0,0,0,0,0.055084,0,0,0,0,0,2025.5,0,1.29962,0,33.598,0,0,0,0,2.13575,0,4.5034,6.5781,23.6175,0,0,2.1749,0,0,0,1.7449,0.08286,34.794,0,0,243.42,0,0.7961,0.172136,0,2596,0,4.3835,0,0,15.0355,6.497,0,1812.2,0,6.853,0,0,0,0,0,1.6428,0,0.061415,0,3.9,0,0,0,23.635,11.08,0,0,4.841,0,0,0,0,15.6791,3.332,0,2.04275,0,0.446675,0.061,0.14266,21.449,12.6915,1792.3,0.56215,45130,3577.75,0
2021-02-20T05:00:00+00:00,1.61E+12,4.8631,436.76,0,0,0,0,1.65065,1.2136,0,0.51396,0,0,0.44945,0,0,62.2,45.59,17.637,0.6136,731.3,0,291.799,0,0,0,55845,0,0,5.667,0,0.052232,0,453.26,180.15,0,2.911,0,0,0,0,0,0.0544315,0,0,0,0,0,2028.4,0,1.3012,0,33.637,0,0,0,0,2.16885,0,4.5047,6.5674,23.5695,0,0,2.2113,0,0,0,1.7431,0.081455,35.0175,0,0,243.985,0,0.8014,0.1618,0,2606,0,4.3495,0,0,14.6265,6.6185,0,1812.2,0,6.91,0,0,0,0,0,1.58355,0,0.06226,0,3.8691,0,0,0,23.6545,11.065,0,0,4.876,0,0,0,0,16.1061,3.3945,0,2.07445,0,0.452325,0.0611,0.14281,21.719,12.7415,1792.3,0.566875,46510,3637.75,0
2021-02-20T06:00:00+00:00,1.61E+12,4.8792,441.81,0,0,0,0,1.62855,1.2192,0,0.52363,0,0,0.44995,0,0,63.98,46.21,17.749,0.6136,739.3,0,293.155,0,0,0,55704,0,0,5.6625,0,0.052237,0,468.31,181.55,0,2.88225,0,0,0,0,0,0.0541465,0,0,0,0,0,2020.6,0,1.32102,0,33.42,0,0,0,0,2.22015,0,4.5034,6.6666,23.4975,0,0,2.2254,0,0,0,1.7396,0.0803,34.7445,0,0,242.615,0,0.8078,0.166489,0,2599,0,4.27,0,0,14.234,6.6375,0,1809.9,0,6.895,0,0,0,0,0,1.57245,0,0.061645,0,3.9243,0,0,0,23.9,11.2075,0,0,5.015,0,0,0,0,16.1716,3.358,0,2.09685,0,0.4524,0.0606825,0.14285,23.035,12.774,1791.2,0.5695,46375,3591.75,0
2021-02-20T07:00:00+00:00,1.61E+12,4.9917,458.75,0,0,0,0,1.6646,1.2258,0,0.52653,0,0,0.4526,0,0,63.69,46.065,18.095,0.623525,741.9,0,301.874,0,0,0,55971,0,0,5.66,0,0.054652,0,470.86,184.25,0,2.99595,0,0,0,0,0,0.054302,0,0,0,0,0,2033.9,0,1.33943,0,33.768,0,0,0,0,2.2707,0,4.551,6.768,23.9825,0,0,2.258,0,0,0,1.7487,0.079105,35.2315,0,0,243.91,0,0.8217,0.174787,0,2682,0,4.25,0,0,14.649,6.716,0,1809.9,0,6.965,0,0,0,0,0,1.5344,0,0.06214,0,3.9664,0,0,0,24.3195,11.27,0,0,5.233,0,0,0,0,16.96,3.46,0,2.13495,0,0.45245,0.0614025,0.14303,23.8,12.8205,1790,0.5777,46840,3593.75,0
2021-02-20T08:00:00+00:00,1.61E+12,4.7959,436.81,0,0,0,0,1.5923,1.217,0,0.53426,0,0,0.44855,0,0,60.675,45.67,17.544,0.6051,720.95,0,292.04,0,0,0,55234,0,0,5.625,0,0.053361,0,460.62,181.6,0,2.8786,0,0,0,0,0,0.0554995,0,0,0,0,0,1988,0,1.2995,0,33.17,0,0,0,0,2.2071,0,4.4627,6.5621,23.3085,0,0,2.1773,0,0,0,1.7386,0.07812,34.267,0,0,237.02,0,0.8151,0.169819,0,2644,0,4.25,0,0,14.1605,6.5255,0,1805,0,6.841,0,0,0,0,0,1.471,0,0.05945,0,3.8571,0,0,0,23.464,10.9375,0,0,4.961,0,0,0,0,15.918,3.363,0,2.06205,0,0.455,0.060105,0.14287,23.343,12.6695,1791.7,0.566125,45380,3463.75,0
2021-02-20T09:00:00+00:00,1.61E+12,4.8952,444.3,0,0,0,0,1.62945,1.1816,0,0.53246,0,0,0.44705,0,0,61.62,45.9725,17.468,0.60625,721.65,0,295.089,0,0,0,55244,0,0,5.5275,0,0.053972,0,467.08,180.6,0,2.9159,0,0,0,0,0,0.0595165,0,0,0,0,0,1996.4,0,1.30342,0,33.122,0,0,0,0,2.25555,0,4.4787,6.57,23.298,0,0,2.1858,0,0,0,1.7568,0.07837,34.196,0,0,237.67,0,0.8181,0.187029,0,2698.5,0,4.2835,0,0,15.2415,6.5255,0,1805,0,6.81,0,0,0,0,0,1.4782,0,0.05948,0,3.8831,0,0,0,23.971,10.9675,0,0,5.011,0,0,0,0,16.87,3.3585,0,2.08295,0,0.447375,0.0606325,0.14286,25.235,12.692,1791.4,0.563275,45510,3462,0
2021-02-20T10:00:00+00:00,1.61E+12,5.3,490.22,0,0,0,0,1.7904,1.1852,0,0.52912,0,0,0.44785,0,0,62.005,46.535,18.011,0.61095,719.225,0,294.433,0,0,0,55232,0,0,5.525,0,0.055235,0,493.98,187.75,0,3.12935,0,0,0,0,0,0.057645,0,0,0,0,0,2007.9,0,1.29868,0,33.077,0,0,0,0,2.4111,0,4.5033,6.5453,22.63,0,0,2.2485,0,0,0,1.7582,0.07782,34.8295,0,0,238.435,0,0.8175,0.187234,0,2841,0,4.3,0,0,15.1125,6.5875,0,1809.9,0,6.867,0,0,0,0,0,1.48,0,0.061565,0,3.8571,0,0,0,25.038,10.78,0,0,4.984,0,0,0,0,17.8347,3.3505,0,2.1287,0,0.4529,0.06144,0.14286,26.842,12.847,1804.1,0.56655,46355,3521,0
2021-02-20T11:00:00+00:00,1.61E+12,5.2876,480.38,0,0,0,0,1.7794,1.182,0,0.52801,0,0,0.4519,0,0,61.52,46.3575,18.279,0.619775,728.95,0,298.793,0,0,0,55907,0,0,5.571,0,0.055275,0,494.98,193.3,0,3.1032,0,0,0,0,0,0.0569055,0,0,0,0,0,2011.5,0,1.30377,0,33.088,0,0,0,0,2.41535,0,4.5632,6.5595,22.8945,0,0,2.2764,0,0,0,1.7604,0.07751,35.145,0,0,241.67,0,0.8256,0.18073,0,2842.5,0,4.3,0,0,15.148,6.5815,0,1809.9,0,6.852,0,0,0,0,0,1.4667,0,0.062625,0,3.8297,0,0,0,25.221,10.8225,0,0,5.012,0,0,0,0,17.7199,3.3975,0,2.1518,0,0.45255,0.0619625,0.14286,26.525,12.922,1793.2,0.565,46375,3494.75,0
2021-02-20T12:00:00+00:00,1.61E+12,5.28,478.32,0,0,0,0,1.7282,1.1673,0,0.529,0,0,0.44665,0,0,62.235,46.3575,18.563,0.614625,725.5,0,304.328,0,0,0,56345,0,0,5.61,0,0.056024,0,490.84,189.05,0,3.055,0,0,0,0,0,0.056341,0,0,0,0,0,2005.7,0,1.31062,0,33.641,0,0,0,0,2.35555,0,4.554,6.5903,23.6075,0,0,2.2881,0,0,0,1.758,0.07987,35.9065,0,0,240.995,0,0.8243,0.195,0,2931,0,4.3,0,0,15.8795,6.591,0,1809.9,0,7.129,0,0,0,0,0,1.5322,0,0.06254,0,3.8424,0,0,0,24.8665,10.8,0,0,5.002,0,0,0,0,17.2512,3.3725,0,2.15,0,0.4572,0.06143,0.14285,27.12,13.11,1801.3,0.559475,46490,3499.5,0
