,SUSHI,PERP,AXS,AUDIO,AAVE,BTC,COMP,UNI,RAY,TRX,CEL,GRT,ENJ,DOGE,XRP,MATIC,REN,SHIB,BNB,LTC,FTM,BCH,CHZ,LINK,SOL,SNX,OMG,CRV,HT,YFI,FTT,MKR,BNT,SRM,DYDX,BAT,SPELL,HNT,OKB,CRO,MANA,SAND,LRC,IMX,GALA,ENS,1INCH,AVAX,DOT,LOOKS,LEO,SLP,WAVES,BIT,ATOM,APE,ETH,CVX,GMT,FXS,NEAR,ALGO,LDO
2021-09-26 17:00:00+00:00,0.18865131986913927,0.13848376063468093,0.16261698495665838,0.15817001347369977,0.20190673773149384,0.19760964723303542,0.1964179788002529,0.18429862456827056,0.18679680594817943,0.18337373536710008,0.0855101540990087,0.1890565451828352,0.19486189059877285,0.18983339664523835,0.19497562642795302,0.1909053773139891,0.15486598274603117,0.12605482530649884,0.20405413367228542,0.19796324514957325,0.18019673372367462,0.19850461997217425,0.19683007966541238,0.20375089484078215,0.17344308302309228,0.193065776979756,0.13507647881365398,0.1833975467191093,0.14998367373052993,0.20017842311430653,0.16349744245757988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26 18:00:00+00:00,0.18856126353464892,0.13819495313741736,0.1623365909367469,0.16555956888473872,0.20125374555624728,0.19689072254015194,0.19574407119242668,0.18390601942306745,0.18625192958433046,0.18305575587139344,0.08503952586894085,0.18858901208808584,0.19430051054281583,0.18928110165087256,0.19439300765695222,0.19039537276518514,0.1553048138574117,0.1321209093171742,0.2034451748336529,0.1975961023637926,0.17982950272196155,0.19797159318895394,0.19624470798412444,0.20303947029457725,0.17341777270262515,0.19259801178662986,0.13480866336656905,0.18428372108630678,0.1498835553687162,0.19985024784536481,0.16302393894103973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26 19:00:00+00:00,0.18885087927042912,0.13743489930482256,0.16205194557571403,0.16765278255104255,0.20096998844320207,0.19665030453799237,0.19566453967884,0.18316041219237814,0.18583356374182747,0.1828231787532836,0.08487893098384357,0.18821205399108645,0.19394276807274047,0.18895051067125176,0.194034480004466,0.19007771231889717,0.15492368972450177,0.14245398505064666,0.20309792168749052,0.19722724810521886,0.17944804513403484,0.19763771944406877,0.19588344745316316,0.20262119599690942,0.17291307614894064,0.19247713135272118,0.13442767258973215,0.18398084330614473,0.14925683343737783,0.1994719758168294,0.16260949465602867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26 20:00:00+00:00,0.1888873710894589,0.13741943886894892,0.16212461658104865,0.16768033446566322,0.20103064246676264,0.19673417769269702,0.1957696592567654,0.1832160406259076,0.1860039561800618,0.1830127840836941,0.08502341100453156,0.1865499593821161,0.19411012082452087,0.18902520912509824,0.19414443647936455,0.18945477352681644,0.1524915185136746,0.1445181545770355,0.2032268276785587,0.19731589053323462,0.1794353998175485,0.19777722917768314,0.1960097779790168,0.20271045971737334,0.17303947717107485,0.19257538991572876,0.13460681955579676,0.18424297865686018,0.1494021250837168,0.19955838475822263,0.16270924966976874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26 21:00:00+00:00,0.1887925900145956,0.1373713502510282,0.16221316695262158,0.16765185671110452,0.20136330660183055,0.19674484549111282,0.19575755819743737,0.1832068553873656,0.18620384556783565,0.1830296356714419,0.08544420138928258,0.18532194513770334,0.19411161999083518,0.18905188613712196,0.1941538857430027,0.18959260501698624,0.15242304719648134,0.14449921905790136,0.20321110740257767,0.19735608810587155,0.17946898835601371,0.19781591636660312,0.1960414851083157,0.20270508196985393,0.17302289937517637,0.19273061432295815,0.13452870097496805,0.184242355257415,0.14931841515500763,0.19984318120035982,0.16269502665652474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26 22:00:00+00:00,0.18861073015139157,0.13731824329924458,0.16198470738149473,0.16725292152278354,0.20155209513017225,0.19702857311607486,0.19576759396216528,0.182995574226493,0.18614298332745993,0.18295825661800783,0.08732675453631115,0.1852716478288545,0.19424921826401276,0.1889978272656233,0.19413436151385097,0.18955707370505323,0.15240824094670327,0.1440567481484399,0.2032799572839602,0.1973562328919507,0.17933329750866642,0.19793610636351577,0.19612165267863282,0.20275138131506476,0.17280368240326302,0.1927044187511778,0.13462849741022118,0.18420669683848434,0.14965644545903226,0.19982818574777894,0.1625072834740551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26 23:00:00+00:00,0.18860662155668842,0.13683563386008168,0.16218833994751908,0.16785076616324227,0.2017731950894076,0.19727986290020533,0.1960804826789344,0.18303466688755277,0.18643300124664935,0.183023922685755,0.08548704489332119,0.18532878262172653,0.19448357726813428,0.18913501888422674,0.19445445101267528,0.18972023898687654,0.15224513798325925,0.14439494166795597,0.20350232234221471,0.1977436863292261,0.17935735071498465,0.19812598123908057,0.19652348628530195,0.20296025745681162,0.17272180536164497,0.19270298367595756,0.13412059262173212,0.18099754927460576,0.14930561417920235,0.20017580742116325,0.1627015346650734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 00:00:00+00:00,0.18859742643819233,0.13708098564233517,0.1621378410942516,0.16812906653151063,0.2015760557665436,0.19717642806629618,0.19600468185103667,0.1830710931051366,0.18634654316654184,0.18297118275235855,0.08632125105147159,0.18525700584550256,0.19441846247808703,0.18903056705306215,0.19418415375209622,0.18959339042745457,0.1522785807171045,0.14552376398612688,0.20331441664362118,0.19764274563210976,0.17957376979873554,0.19801533972976015,0.19633008779495106,0.20282209181061434,0.17246227434225883,0.19271929339405594,0.1345952515449968,0.1810816191586377,0.14945140732187623,0.20002085554290713,0.162607762042564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 01:00:00+00:00,0.18797020253000649,0.13706924398208875,0.16211473244214547,0.16817448932577492,0.20160541452036446,0.1971970483965119,0.19587344975772797,0.1831122186375964,0.18639869901535794,0.18300483635229323,0.08697517889059173,0.18454957685292234,0.19437074876721386,0.18907683331317196,0.19423310953651318,0.18959649535242518,0.15262776625040259,0.14638234725555282,0.20324285025567876,0.1976567420925106,0.1794749691037005,0.19803261121466598,0.1963738409721202,0.20283685679897048,0.17227365252757126,0.1927643016223064,0.13476243687756526,0.18125911019330165,0.14946504295298058,0.19992257737581973,0.16257981808367009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 02:00:00+00:00,0.18804281598831973,0.137674836315281,0.16255132460720456,0.16802943074335394,0.20159294851236276,0.19723812352537085,0.1956839790951835,0.18266242969711288,0.18620387820144932,0.1834165336493381,0.08825469998702769,0.18458058914593764,0.19439417872584366,0.1888867503654455,0.19444837814351393,0.18969729781268016,0.15133571331284507,0.1461317338770629,0.20320672642786386,0.1977202135361825,0.17931655237828403,0.19816022228415514,0.1963104072894816,0.20258584311910108,0.1723000773522799,0.1928301052563404,0.13359423236808962,0.1814884439208753,0.150345352806511,0.1998655558568389,0.16292103144864617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 03:00:00+00:00,0.18751736701509467,0.13731835718661267,0.16192544469702355,0.16873768519315824,0.2016717071259862,0.1972680935235341,0.1956765823055845,0.18216157413644668,0.18628921530566198,0.18377810368827646,0.08869290614716135,0.18466085480329342,0.1944552728766908,0.18900485118213484,0.19465619517365196,0.18991711122009963,0.1501729254578906,0.14609805601649042,0.20304566819068698,0.19775992996156816,0.1793726572131633,0.19799788429841048,0.19638781780276332,0.20271478639464158,0.1723437754486209,0.19290674251359058,0.13397887243920423,0.18134096024635568,0.1507150376907086,0.1999450293571189,0.16301959642754457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 04:00:00+00:00,0.18758226058806313,0.13009008610494077,0.16193565283139244,0.16875853215633704,0.20174922662387698,0.19732739017354786,0.19573494988101303,0.182312635770013,0.18584155416413356,0.18398195545207,0.08832944902770982,0.18471362923791548,0.19452915961987297,0.1890906971795901,0.19474693298440343,0.19006833044082347,0.15019619991636418,0.1512930864388031,0.2031263753339841,0.19778824777337273,0.1793801153635275,0.19809033446916466,0.19652085496347513,0.20272066837900332,0.172518375653378,0.19303978007078693,0.13390570360623893,0.18137386633587618,0.15065777884924259,0.19998595828592713,0.16288222526336998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 05:00:00+00:00,0.18741888268731843,0.13009641658093563,0.16173091163200332,0.16843209721100177,0.20155734524651775,0.19714679296198684,0.19556711603218846,0.18191321525713838,0.1854503345020409,0.18377919822169242,0.08884105415945384,0.18435190873147772,0.19433126516064606,0.1934628984376073,0.1945967886203769,0.18989092867001617,0.15000929726022025,0.1514098006608469,0.20295230215983395,0.19759417294870363,0.1791751549247073,0.19793144416391478,0.1963279602933135,0.2025556974352542,0.17231515636467257,0.19296774375728534,0.13391785560403058,0.18139975871734706,0.15074962257599517,0.19972167876000138,0.16287938359743293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 06:00:00+00:00,0.1874794235456037,0.13024326631189465,0.16178868349004816,0.16852639469338776,0.20167987880590835,0.1972639983643635,0.1929010905108355,0.18199240120048574,0.18566026980227862,0.18388371084129623,0.0889607226903229,0.18455699777059897,0.19445700595523466,0.1935657432867267,0.19471311226139892,0.18997776184794402,0.15002178187407492,0.1514779253634784,0.20304375016426937,0.1976991526098676,0.17927846261420957,0.19804753464144786,0.19649749390959523,0.20273808611665547,0.17240802389916085,0.19306597362892397,0.1341002634579552,0.1814706863647984,0.1503728609778727,0.19980546420913323,0.16296679069855918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 07:00:00+00:00,0.18839757187104,0.13021718388304082,0.1616968484047901,0.16956209720734447,0.20158875591604294,0.197109747953408,0.1925541179929062,0.18173256137801594,0.18540024826007537,0.18392052402916892,0.08896162218375131,0.18438348377101593,0.1942923344158674,0.19485198601095224,0.1945981559257707,0.18984151766280663,0.14996324121773166,0.15180628362652113,0.20293808205623096,0.1975826409142194,0.17920363530305292,0.19793927349808252,0.19637495170747918,0.20261864127657206,0.1721998494874755,0.1928815042601796,0.13406582131670652,0.18106921561983236,0.15049091366994438,0.19968836154172118,0.16283465428934887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 08:00:00+00:00,0.18865147526562295,0.13044673759349334,0.1618340661105414,0.16965475394241958,0.20155072889305786,0.19709149216689892,0.19252956015847375,0.1817357538907743,0.18552169657734147,0.18372507811034253,0.08918928033928139,0.1824950416147923,0.1944141162249763,0.19495769695921686,0.19457048322280912,0.18982747976161646,0.1501923442793948,0.1521481969579486,0.2029366540050874,0.19784232317680317,0.17923416041971615,0.19796888179575228,0.196329328997572,0.20259228474622393,0.17265607358348195,0.1930032999555275,0.13393064389408488,0.1811055315638141,0.1502967173847644,0.199681904921163,0.16288662996925485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 09:00:00+00:00,0.18859797473620177,0.1300517888428978,0.1618232341811423,0.1699287959101769,0.20159864460720625,0.19711489870108437,0.19250888996144166,0.18178211501554722,0.18545948577162627,0.1841238236741699,0.08921197176395974,0.18202177561431598,0.1943970155638507,0.19500253440457402,0.1947387811299344,0.18986899294032272,0.1499848375065379,0.1527652641425618,0.202953299278608,0.19786651084117285,0.1805944949174526,0.19847682978351694,0.1963488616993228,0.20265931274929772,0.172520568296676,0.19296469802210375,0.13368679919073045,0.18085494832495727,0.14818897234352238,0.199628307608816,0.16273031443998418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 10:00:00+00:00,0.18866364509381198,0.12915412507199608,0.16176719944736725,0.17073251586108273,0.20168272554742678,0.19720605557175264,0.19250280507302167,0.18185349603462894,0.18472625832562245,0.18414268309422316,0.09088412796114072,0.18206456663021386,0.19441534861202286,0.1950390663548836,0.1949133475188945,0.18995650899289518,0.14985871977087745,0.1527522590108411,0.2030290140448226,0.19795599205681577,0.1806166929176991,0.19856105922992467,0.19642388786556556,0.20253918373771748,0.17206013826116057,0.19281627459359607,0.13345985023399437,0.18032201607055948,0.14825138828584447,0.19976751449143812,0.1628292069214441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 11:00:00+00:00,0.18852510053772198,0.12894029065477097,0.1617912924740181,0.17297517222727812,0.20164004269819935,0.1972897802691363,0.19243767356727942,0.18178872858583667,0.1846896120036985,0.1839769196069973,0.09133313163073783,0.18202798598440925,0.19436871271571488,0.19506834569823622,0.1948499861163484,0.18990807508446192,0.1496783820044132,0.15354771083050137,0.20296853871916104,0.1978794810649305,0.17983545770509662,0.19855801777134868,0.19637306135364455,0.20249908343488382,0.17185007586918558,0.19275367032974713,0.13344798457597953,0.1795927773345773,0.148345347966076,0.1997229685784656,0.16268687550303362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 12:00:00+00:00,0.1883900908989774,0.12797336605129728,0.16172738390848118,0.17302777595908062,0.2019813095381818,0.19787425335093972,0.19282446018105556,0.18154897201047607,0.18443192358042232,0.1842197631660616,0.09020302390523939,0.18207732871740892,0.19450107860509225,0.19528820974654768,0.1949841728731065,0.18995236356274853,0.14926923342781362,0.15328300523352645,0.20318731841492088,0.19801373005071662,0.17978352634232006,0.19873013400469902,0.19650702609012694,0.20262933234038766,0.17197958735578225,0.1928368872685381,0.13310902381022455,0.17885103454447193,0.14832875005985674,0.19994777524525262,0.16256001352106136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 13:00:00+00:00,0.18832168728573204,0.12794954783660695,0.1617238816516445,0.17341435539367162,0.2018497671916543,0.1979056301123472,0.19241517181935724,0.18139010945505135,0.18437109042731692,0.18574713506179294,0.0901861711128917,0.18204887463131136,0.19449141127533026,0.1951531077384342,0.19499905456277,0.18975918627994484,0.14904947345043265,0.15309522394579017,0.2031096897354668,0.1978702599841395,0.17954891568721723,0.19859204586776524,0.1964505463730554,0.2025905788809059,0.17263953026846235,0.19292855307916618,0.13310709147490407,0.1786648445739686,0.14844851113992183,0.19980216162203138,0.16245347131369547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 14:00:00+00:00,0.18827669064175437,0.12799996410123815,0.16072442366751283,0.17484534065196808,0.20190155905543472,0.1978835175371687,0.1925776525303715,0.18126128382402476,0.18427869279483078,0.1856821511642152,0.09015122502721407,0.1819947601436256,0.19443756228516001,0.19510361703056672,0.1949142768857007,0.18980053777806163,0.14917496996662838,0.15297714325379574,0.2030452271638731,0.19780377208366434,0.1794964176455504,0.19854797944673425,0.1964250349600823,0.20261566020123215,0.17263154977888992,0.19304628268781426,0.133094376628847,0.17864383743007256,0.14850346218408345,0.19975439784771848,0.16245400020154874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 15:00:00+00:00,0.18825137183700935,0.12758402443839956,0.16068492476626337,0.1748709234165236,0.20184214354133406,0.19785124732819298,0.19255850864743984,0.18114224792912678,0.18409456876469824,0.1856759562676578,0.09018900796765544,0.18186304589162006,0.19440419079935317,0.19511592349289286,0.1948717858249306,0.18970886304590473,0.14899683025474406,0.15437968770211485,0.20294479765974752,0.1977632444954988,0.17935686791318362,0.19840093133907796,0.19637074957495187,0.2025636021248092,0.17258591235819576,0.1930788181833333,0.13299957307340793,0.17932853823937372,0.14831958521089023,0.19969606921397587,0.1626647648071736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27 16:00:00+00:00,0.18845661419926643,0.1275949662153133,0.1606862210168428,0.1760299223578959,0.20185115449840788,0.19777489430617587,0.19248131337375568,0.18110716921213077,0.18354194474882485,0.1913168999145039,0.09012545478602157,0.18186660253545373,0.19433077169593355,0.19526723307957983,0.19485126498945826,0.18966114680801832,0.14765383313921954,0.15520086068546773,0.20289205230382085,0.1977256086715735,0.17359877420981282,0.19849671019292287,0.1962582981938031,0.2024914438850829,0.17248669520157828,0.19305173820729105,0.13300579230741158,0.17948801736835768,0.14820821208916693,0.19960512270151137,0.16256462913754097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
