,SUSHI,PERP,AXS,AUDIO,AAVE,BTC,COMP,UNI,RAY,TRX,CEL,GRT,ENJ,DOGE,XRP,MATIC,REN,SHIB,BNB,LTC,FTM,BCH,CHZ,LINK,SOL,SNX,OMG,CRV,HT,YFI,FTT,ETH,MKR,BNT,SRM,DYDX,BAT,SPELL,HNT,OKB,CRO,MANA,SAND,LRC,IMX,GALA,ENS,1INCH,AVAX,DOT,LOOKS,LEO,SLP,WAVES,BIT,ATOM,APE,CVX,GMT,FXS,NEAR,ALGO,LDO
2022-05-25 01:00:00+00:00,,,-1.2522807603827442,,1.8350281096128083,0.36442713140939176,,0.6080729985746097,,1.3478782426272853,,0.4463097432892854,,-0.971675535616666,-1.0100133773627902,-0.10700556494466126,,-0.3624490213807534,1.335847493385362,-0.5277871013691284,0.5333957007459216,1.1619456418147724,,-0.4627745133924165,-2.0128755589479175,-1.5145664124998268,,,,,-0.44474020604771985,0.2527032290692444,,,,,,,,,-1.0849721962076158,0.9463787947670599,0.40417720218653036,,,1.9101277045565248,,,-1.0196582125989588,1.820401052089603,,,,,0.2802374607433937,-1.4752129299949617,-0.9302032737937438,,-0.07236404181980309,,-0.07086650749255999,-1.1024193715124666,
2022-05-25 02:00:00+00:00,,,-0.884604181619118,,1.872484948947219,0.39177628234828893,,0.812668099345178,,1.2975066592162734,,0.5130151296889688,,-1.4881905056559825,-0.7807520177437515,-0.17650246329951785,,-0.5871593736634757,1.6949897991039498,-0.7051502555387175,0.5522759940157516,1.5460960274278204,,-0.5048924578926686,-1.858690039381392,-1.2105236140496607,,,,,-0.21795399313469957,0.39281285350515455,,,,,,,,,-1.056251479529658,0.43360946520090976,-0.11179578346641299,,,1.4151137939334892,,,-1.3293502203589778,1.7954011413029574,,,,,0.1635025951173353,-1.5062148755479976,-0.2945125296641975,,0.05196366611034954,,0.6168217555939044,-1.2909383739038809,
2022-05-25 03:00:00+00:00,,,-0.8944168089141492,,1.6640515921224754,0.8946018710563495,,0.7748835456578643,,1.5810822926873196,,0.6717883096771122,,-1.3526297686218254,-1.0279138941424273,-0.36076988371777274,,0.10071187531706793,1.8110999955443283,-0.5356995437742421,0.5011190415991456,1.8885380278428454,,-0.5204410592923845,-1.6315902447003312,-1.3707860077951597,,,,,-0.801244134779596,0.715126015544703,,,,,,,,,-0.8502736679111422,0.9599759801037242,0.0741069417548116,,,1.5670278260915804,,,-1.3392334733961724,1.7074330496399062,,,,,-0.05095150706911578,-1.5566303701631576,-0.8230033093015648,,-0.10842496512217216,,0.36352123340111153,-1.4838636603399098,
2022-05-25 04:00:00+00:00,,,-0.9969200691971197,,1.211534616728859,1.1883122116754996,,0.9933629619500752,,1.5731270061132625,,1.498540454395325,,-0.9322952249092407,-0.8311325203779293,-0.22352905912778243,,-0.5006678803611784,1.585826662923011,-0.5836150564703073,0.5713044557550726,2.4428075634087767,,-0.2610563473179626,-1.9589796609271648,-1.5699025461696088,,,,,-0.13296140641101045,1.1752500743634748,,,,,,,,,-1.016680546307623,1.0163540569281686,-0.0641397041832023,,,1.3403824826595652,,,-1.3528691065340743,1.7193947726051346,,,,,-0.792550718886484,-1.3697907709849968,-1.2733824946608467,,-0.6619016540814654,,0.3678351544934093,-1.4982720552314908,
2022-05-25 05:00:00+00:00,,,-1.208576556694731,,1.165876018643617,1.2741289103558755,,0.9222440885189082,,1.6203103013060278,,1.5391861531826854,,-1.7917220624796273,-1.0129324686106262,-0.4144008549007147,,-0.9604205007176301,1.7388812011151067,-0.6626861256295014,0.4791874792129903,1.839854666214983,,-0.20299756639978672,-1.9014962115769998,,,,,,0.45457559619371596,1.0187090696875987,,,,,,,,,-0.746903183809663,0.7593374686423896,-0.43300582918070374,,,1.0973760739489822,,,-1.0161754650079406,1.8679293338685208,,,,,-0.6173468838809076,-1.284634674103519,-1.4617790775970372,,-0.6759782544937004,,0.22760494263768938,-1.426434252152579,
2022-05-25 06:00:00+00:00,,,-0.9216733290790224,,1.1015220004687234,1.1438788946461362,,1.00117526756675,,1.2076709593580863,,1.4042933671690654,,-1.944775732664607,-0.9661886666833862,-0.7562820095109162,,-0.9844599508584396,1.637203002385363,-0.3824239598179611,0.4302054791686706,2.161447020749827,,-0.20272439371295944,-2.1337708810595792,,,,,,0.36500323842809707,1.1723124816395043,,,,,,,,,-0.8759375030969201,0.37327868460134506,-0.5951219942621644,,,0.956921961057882,,,-1.06449791353769,2.0113929107003483,,,,,-0.5180863916437354,-1.2754272706047651,-1.0676631347661851,,-0.30386813639475646,,0.532320981551395,-1.52403738435337,
2022-05-25 07:00:00+00:00,,,-0.7392428191157786,,1.122291028716017,0.8168030852612858,,1.08686465419606,,0.6440807519745261,,1.5520325370093138,,-1.7681387162927888,-0.7549121629229277,-0.5483421304661773,,-1.4603332217167624,1.4535708854442115,-0.31870572311988193,0.2976550251901613,1.976913288776443,,-0.06139929058719389,-1.746626789584808,,,,,,0.052636917841001024,0.7277957193733122,,,,,,,,,-1.006004583470111,0.27655508135959384,-0.6221602933618943,,,0.993089187046455,,,-1.0178234443848508,1.6795646428510325,,,,,-0.05493049331135898,-1.195991914746018,-1.1805771820892668,,0.9896250226653571,,0.3629939216339039,-1.4274917472143869,
2022-05-25 08:00:00+00:00,,,-0.8021969104327757,,1.6119638362830122,0.7665947729673803,,0.7857677531297336,,0.7481014653694509,,1.6393168415962156,,-1.7410770544856704,-0.8096220124928943,-0.5739596613490896,,-0.9551494176887886,1.6684024945446025,-0.5932330227674943,0.38893468337056397,2.2109064425489313,,-0.17514026452813006,-1.8217636334751985,,,,,,-0.08968084692424247,0.4886358310194502,,,,,,,,,-1.05144041838046,0.7431132409081195,-0.5124684926520406,,,0.9319696264378091,,,-0.7484109434816368,1.3343062521228262,,,,,0.12703345797296609,-1.23422192818278,-1.569941747243265,,0.8856726961116346,,-0.048432494288566545,-1.2735268370776525,
2022-05-25 09:00:00+00:00,,,-0.5226530064677178,,1.5465546524913647,0.6380654875229284,,0.835119216663083,,0.7502446538599311,,1.6688546458246176,,-1.3510108592622778,-1.0415781545543261,-0.7207530972161988,,-0.8045230183904806,1.5787396946388326,-0.6759977750536839,0.35070088687961093,1.8402479542119423,,-0.272191313577849,-1.7275726983524269,,,,,,5.600329206689042e-05,0.7391352137194953,,,,,,,,,-1.1073385216480867,0.6691412759586332,-0.4469161724149179,,,0.8289930083547717,,,-0.7886121039336794,1.407895026932298,,,,,0.3056070393287868,-1.3331945665231624,-1.5761816953209902,,0.636020681364605,,0.15722275744249417,-1.301667811515724,
2022-05-25 10:00:00+00:00,,,-0.4825643199294315,,1.4406272078596507,0.7440152477788128,,1.0078276639946027,,0.39969220692465984,,1.6006177860535042,,-1.4292677618698886,-1.2577050935407135,-0.7807667035500256,,-0.020966058752668326,1.7452974019757723,-0.6707985298669704,0.35060671023127377,1.9922537240814502,,-0.3633592646201676,-1.7521320409449879,,,,,,-0.0008376334786751819,0.625929993303758,,,,,,,,,-1.073110230176764,0.5355211666146577,-0.365429169658785,,,0.9138469132217828,,,-0.4158989334861529,1.5264560738639898,,,,,0.08130618709580736,-1.298892427516711,-1.3515386104299574,,-0.0692062391634172,,0.06929007294629118,-1.3326272270132669,
